"","code","name","c_name"
"196",300421,"力星股份","机械设备"
"197",300430,"诚益通","机械设备"
"198",300434,"金石东方","机械设备"
"199",300435,"中泰股份","机械设备"
"200",300441,"鲍斯股份","机械设备"
"201",300442,"普丽盛","机械设备"
"202",300443,"金雷风电","机械设备"
"203",300445,"康斯特","机械设备"
"204",300450,"先导智能","机械设备"
"205",300457,"赢合科技","机械设备"
"206",300461,"田中精机","机械设备"
"207",300464,"星徽精密","机械设备"
"208",300470,"日机密封","机械设备"
"209",300471,"厚普股份","机械设备"
"210",300472,"新元科技","机械设备"
"211",300480,"光力科技","机械设备"
"212",300483,"沃施股份","机械设备"
"213",300486,"东杰智能","机械设备"
"214",300488,"恒锋工具","机械设备"
"215",300499,"高澜股份","机械设备"
"216",300503,"昊志机电","机械设备"
"217",300509,"新美星","机械设备"
"218",300512,"中亚股份","机械设备"
"219",300515,"三德科技","机械设备"
"220",300521,"爱司凯","机械设备"
"221",300540,"深冷股份","机械设备"
"222",300549,"优德精密","机械设备"
"223",300551,"古鳌科技","机械设备"
"224",300553,"集智股份","机械设备"
"225",300557,"理工光科","机械设备"
"226",300567,"精测电子","机械设备"
"227",300572,"安车检测","机械设备"
"228",300606,"金太阳","机械设备"
"229",300607,"拓斯达","机械设备"
"230",300619,"金银河","机械设备"
"231",300629,"新劲刚","机械设备"
"232",600031,"三一重工","机械设备"
"233",600165,"新日恒力","机械设备"
"234",600169,"太原重工","机械设备"
"235",600172,"黄河旋风","机械设备"
"236",600218,"全柴动力","机械设备"
"237",600243,"青海华鼎","机械设备"
"238",600262,"北方股份","机械设备"
"239",600302,"标准股份","机械设备"
"240",600320,"振华重工","机械设备"
"241",600346,"恒力股份","机械设备"
"242",600375,"华菱星马","机械设备"
"243",600382,"广东明珠","机械设备"
"246",600495,"晋西车轴","机械设备"
"247",600499,"科达洁能","机械设备"
"248",600501,"航天晨光","机械设备"
"249",600520,"中发科技","机械设备"
"251",600558,"大西洋","机械设备"
"252",600560,"金自天正","机械设备"
"254",600577,"精达股份","机械设备"
"256",600582,"天地科技","机械设备"
"257",600592,"龙溪股份","机械设备"
"259",600710,"*ST常林","机械设备"
"260",600761,"安徽合力","机械设备"
"261",600765,"中航重机","机械设备"
"262",600806,"*ST昆机","机械设备"
"263",600815,"厦工股份","机械设备"
"264",600835,"上海机电","机械设备"
"265",600841,"上柴股份","机械设备"
"266",600843,"上工申贝","机械设备"
"268",600860,"*ST京城","机械设备"
"271",600960,"渤海活塞","机械设备"
"272",600967,"北方创业","机械设备"
"273",600984,"建设机械","机械设备"
"274",600992,"贵绳股份","机械设备"
"275",601002,"晋亿实业","机械设备"
"276",601028,"玉龙股份","机械设备"
"277",601038,"一拖股份","机械设备"
"278",601100,"恒立液压","机械设备"
"279",601106,"*ST一重","机械设备"
"280",601177,"杭齿前进","机械设备"
"281",601313,"江南嘉捷","机械设备"
"282",601369,"陕鼓动力","机械设备"
"283",601608,"中信重工","机械设备"
"284",601717,"郑煤机","机械设备"
"285",601766,"中国中车","机械设备"
"286",601798,"蓝科高新","机械设备"
"287",601882,"海天精工","机械设备"
"288",603011,"合锻智能","机械设备"
"289",603012,"创力集团","机械设备"
"290",603028,"赛福天","机械设备"
"291",603029,"天鹅股份","机械设备"
"292",603036,"如通股份","机械设备"
"293",603088,"宁波精达","机械设备"
"294",603090,"XD宏盛股","机械设备"
"295",603111,"康尼机电","机械设备"
"296",603131,"上海沪工","机械设备"
"297",603159,"上海亚虹","机械设备"
"298",603169,"兰石重装","机械设备"
"299",603203,"快克股份","机械设备"
"300",603298,"杭叉集团","机械设备"
"301",603308,"应流股份","机械设备"
"302",603311,"金海环境","机械设备"
"303",603315,"福鞍股份","机械设备"
"304",603318,"派思股份","机械设备"
"305",603337,"杰克股份","机械设备"
"306",603338,"浙江鼎力","机械设备"
"307",603339,"四方冷链","机械设备"
"308",603556,"海兴电力","机械设备"
"309",603579,"荣泰健康","机械设备"
"310",603611,"诺力股份","机械设备"
"311",603626,"科森科技","机械设备"
"312",603638,"艾迪精密","机械设备"
"313",603656,"泰禾光电","机械设备"
"314",603667,"五洲新春","机械设备"
"315",603686,"龙马环卫","机械设备"
"316",603690,"至纯科技","机械设备"
"317",603699,"纽威股份","机械设备"
"318",603789,"星光农机","机械设备"
"319",603800,"道森股份","机械设备"
"320",603901,"永创智能","机械设备"
"321",603960,"克来机电","机械设备"
"322",603966,"法兰泰克","机械设备"
"323",603969,"银龙股份","机械设备"
